_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
2983,Lynnsather1966,1.28E+18,I know ZERO who have  tested   positive .,https://twitter.com/Lynnsather1966/status/1277297006587846656,1,2,0,6/28/2020 12:45,TRUE,FALSE,7.90E+17
1506,lynntini,1.28E+18,"I’m over here putting on a strong front that I’m compeltely ok. When in fact, I’ve been battling this anxiety attack because I received news on Saturday morning my boss  tested   positive .  I ’m literally acting normal outside but I’ve been battling my anxiety for hours.",https://twitter.com/lynntini/status/1277544517797728257,0,0,0,6/29/2020 5:08,FALSE,FALSE,47375591
2396,Lynonais,1.28E+18,"Most masks do not stop a virus, I don't know why people want to push fear and a false sense of safety. Virus particle is smaller than red blood cell, it'll go right through a common mask. Most people are immune to the virus. Many  tested   positive  are false  positive .",https://twitter.com/Lynonais/status/1277369882690981888,0,2,1,6/28/2020 17:34,TRUE,FALSE,9.96E+17
5056,lynseybelle506,1.28E+18,"I know, I asked my colleagues, who are all for track and trace, what would happen if we all  tested   positive  as we work somewhere that can't be closed down. It really made them think about the consequences and not so much in favour of it now!",https://twitter.com/lynseybelle506/status/1276949394718363648,2,2,2,6/27/2020 13:43,TRUE,FALSE,1.12E+18
4132,M_A_Cali,1.28E+18,"If he  tested   positive , but feels fine, why not play tennis? I’m sure that keeping 6 feet of space is pretty easy on the court. Move along drama queens. Nothing to see here.",https://twitter.com/M_A_Cali/status/1277071549627920385,0,1,0,6/27/2020 21:49,TRUE,FALSE,3508230134
2838,m_sheldon,1.28E+18,Here is one piece of #reds  news I didn't see happening today. RHP Vladimir Gutierrez has been suspended for 80 games.  Tested   positive  for PED.,https://twitter.com/m_sheldon/status/1277317358873464832,6,29,3,6/28/2020 14:06,FALSE,FALSE,32920510
3595,M0kujin,1.28E+18,No one is disputing that.  I’m asking for what happens if you’ve already confirmed  tested   positive .  There was a big push in hospitals to get Doctors and Nurses tests & serology tasted so they didn’t have to keep going off work.,https://twitter.com/M0kujin/status/1277209332854280194,0,0,1,6/28/2020 6:56,TRUE,FALSE,21260824
4992,m2demers,1.28E+18,"Dear Parishioners,
 
Fr. Rafael Umaña has  tested   positive  for COVID-19. His condition has steadily improved, and he has been taking extra precautions in the rectory for everyone’s health and safety. The bishop and I are being  tested , which requires us to quarantine at least until",https://twitter.com/m2demers/status/1276956289596350471,0,0,1,6/27/2020 14:11,FALSE,FALSE,1.27E+18
2249,m3ghz,1.28E+18,"I   tested   positive  too. I know how I’m feeling and hope you’re not as miserable, get well soon!",https://twitter.com/m3ghz/status/1277394640715550721,0,0,0,6/28/2020 19:13,TRUE,FALSE,24325129
292,Ma_reyaa,1.28E+18,"This guys texted me like 5 days ago since I wasn’t well i couldn’t reply him when i replied him today telling him i was  tested   positive  and I wasn’t well he started acting like
“Aray test krwaya tha?  Positive ? Aray ese kaisay? Acha waqae? Hua ? Aray haw?” BHENCHOD KANJAR",https://twitter.com/Ma_reyaa/status/1277717373559148544,1,22,12,6/29/2020 16:35,FALSE,FALSE,2208771935
4149,Maarten86_,1.28E+18,"I know only basics about vaccines, like vaccine non-responders,...
But do you mean that even if you were  tested   positive  on covid(organically)“immunity” is only limited in time, for everyone?",https://twitter.com/Maarten86_/status/1277068814124007425,0,0,1,6/27/2020 21:38,TRUE,FALSE,135932942
551,maaryxa,1.28E+18,"I have a friend who  tested   positive  for COVID. & I shared an Uber with her a few days prior to her testing  positive .  I   tested  negative, while she’s on a ventilator in the hospital.",https://twitter.com/maaryxa/status/1277688226791088128,0,7,2,6/29/2020 14:39,FALSE,FALSE,2749782308
143,MabeRoxanne,1.28E+18,I don’t wear one. Was  tested  for COVID antibodies and was  positive  so I had it when it first started.,https://twitter.com/MabeRoxanne/status/1277734648030932995,0,2,2,6/29/2020 17:44,TRUE,FALSE,2756860607
3381,MACASSER,1.28E+18,"I think he  tested  because he was exposed to the virus.

Also had to test after one of my colleagues  tested   positive  and i had to symptoms but i had to test but it came back  positive",https://twitter.com/MACASSER/status/1277248957123637248,0,0,1,6/28/2020 9:34,TRUE,FALSE,7.17E+17
1242,Mach1fireman,1.28E+18,"So it finally happened. One of the guys at my fire station, on a different shift,  tested   positive . 

The county has sent out a guy to “sanitize” and “sterilize” the station. 

Now the wait begins I suppose.",https://twitter.com/Mach1fireman/status/1277610809112363008,0,3,2,6/29/2020 9:32,FALSE,FALSE,720192732
646,MadamMary7,1.28E+18,"@ DrFaucci  ""I wear a mask"" yet I still  tested   positive  for Corona morona and had to be quarantined.  #WearAMask  what nonsensical bullshit.
@POTUS  @TuckerCarlson 
@CDCgov  @SpeakerPelosi  @CNN  @PressSec https://www. cnn.com/videos/health/ 2020/05/27/dr-fauci-intv-coronavirus-wear-mask-sot-nr-vpx.cnn   …",https://twitter.com/MadamMary7/status/1277679781471907840,0,0,0,6/29/2020 14:06,FALSE,FALSE,2411475522
4432,MaddieMcSweeny,1.28E+18,"Negative covid test for the second time yesterday, but the surgeon i was scrubbed in a case with for 2 hours yesterday  tested   positive . Lord let our N95’s and second mask wearing be enough to keep that shit out of my system. ",https://twitter.com/MaddieMcSweeny/status/1277026005849387010,0,7,1,6/27/2020 18:48,FALSE,FALSE,1556648646
3130,maddiieperez,1.28E+18,"DONT GO HERE FOR THE BLOOD TEST.  I   tested  negative TWICE. The 2nd time, I was showing symptoms and I knew that couldn’t be right so I went to a different place and  tested   positive . If you go here, do the nasal!! The blood test aren’t accurate.  https:// twitter.com/Venegas__6400/ status/1276577029664780288   …",https://twitter.com/maddiieperez/status/1277280878322946048,6,25,1,6/28/2020 11:41,TRUE,FALSE,3254068550
1948,MaddowRachell,1.28E+18,Just today we learned that a co worker  tested   positive . Now that whole department of 10 workers must be quarantined at home. I think it's about to get worse.,https://twitter.com/MaddowRachell/status/1277439003046838272,0,0,0,6/28/2020 22:09,TRUE,FALSE,1.27E+18
2413,madds2217,1.28E+18,"If you knowingly have been around someone who  tested   positive  or you yourself have  tested   positive  for COVID and you’re still going out to bars, just know I think you’re a piece of shit iswis",https://twitter.com/madds2217/status/1277366811655274496,0,6,0,6/28/2020 17:22,FALSE,FALSE,156860572
721,Madee6,1.28E+18,"kanene i have to go to the office tomorrow, that time one of our colleagues  tested   positive  for Covivi ",https://twitter.com/Madee6/status/1277671518609313793,0,0,0,6/29/2020 13:33,FALSE,FALSE,278425614
2638,madilowder,1.28E+18,"friendly reminder that when I had COVID 19 I didn’t even know I HAD it. I got  tested  just because, and came back  positive .  I  had NO SYMPTOMS. You could think you’re the healthiest person in the world and feel like you don’t need a mask and could be potentially killing someone.",https://twitter.com/madilowder/status/1277340395270103040,5,21,0,6/28/2020 15:37,FALSE,FALSE,2798406084
4692,madipuppy17,1.28E+18,How long before a player plays in a game knowing he  tested   positive  or had symptoms and just played through it? I say 2 weeks at most,https://twitter.com/madipuppy17/status/1276993053853732870,0,0,0,6/27/2020 16:37,TRUE,FALSE,68771170
4352,madisonnicole_3,1.28E+18,I know a girl that  tested   positive  for COVID and she was literally out getting ice cream last night according to her stories I-,https://twitter.com/madisonnicole_3/status/1277037406395531265,0,11,3,6/27/2020 19:33,FALSE,FALSE,447212574
4231,MadMikeOfficial,1.28E+18,"Yeah but he had a formal test that came back negative so he isn’t a part of the total count. I had the exact same thing happen to me, presumptive  positive  with a real test that followed and  I   tested  negative and promptly informed my doctor so they could take my name out.",https://twitter.com/MadMikeOfficial/status/1277055354430525440,0,0,1,6/27/2020 20:44,TRUE,FALSE,3400484224
4437,madzzzzz,1.28E+18,"my friend that i saw had  tested   positive  and told me thursday. i saw him last friday. starting monday my left arm felt super weird and weak. that lasted for 2 days. i just have a really bad headache, tightness in chest but no cough, fatigue, i’m super dizzy i almost fainted weds",https://twitter.com/madzzzzz/status/1277025126739922944,0,1,1,6/27/2020 18:44,TRUE,FALSE,332520536
4478,madzzzzz,1.28E+18,"hello - do not overestimate places opening back up and being fine. it is certainly... not fine.  i   tested   positive  for covid today. personally i’m okay, not to worry! but i definitely overestimated places opening back up as are so many people. b careful and smarter than me!!!!",https://twitter.com/madzzzzz/status/1277020079922667522,10,55,8,6/27/2020 18:24,FALSE,FALSE,332520536
3505,Maebold,1.28E+18,"maybe it makes me a bastard but I absolutely love seeing all of the posts like 

""this covid stuff is just a HOAX nice try snowflakes""

""Well I've  tested   positive  for coronavirus""",https://twitter.com/Maebold/status/1277229199636520960,0,2,2,6/28/2020 8:15,FALSE,FALSE,200507125
1664,Maestrofficial,1.28E+18,"Scripts are well ocastrated but again what happened to the Young man.
What happened to the Mom who  tested   Positive ?
 I  was personally interested in the age of the young man and where he is now...",https://twitter.com/Maestrofficial/status/1277493931010338827,0,0,0,6/29/2020 1:47,TRUE,FALSE,88154586
2948,MAGADANI_111,1.28E+18,Nothing to come clean about..His #'s are wrong.  Its .1 to .3 morbidity rate. If there are any spikes and I doubt it.. Its from the rioting.  MSM said not to worry about covid and BLM more important 2.4 mill have been  tested   positive  out of 340 mill equals .007% chance of getting,https://twitter.com/MAGADANI_111/status/1277302366190985216,0,0,1,6/28/2020 13:06,TRUE,FALSE,1.07E+18
1301,MagaMan246,1.28E+18,Point is no need to shut down everything.  Let people make their own personal risk and decide for themselves.  Freedom is a beautiful thing. I have friends that  tested   positive .  They say it's like a mild cold with lack of taste and smell. Stay home if you choose though.,https://twitter.com/MagaMan246/status/1277600002211184640,0,2,0,6/29/2020 8:49,TRUE,FALSE,9.24E+17
2430,MagaMan246,1.28E+18,I have several friends that  tested   positive .  Have had it for weeks.  They compare it to a common cold with lack of taste and smell.....I think we're flipping out over something that is manageable for the majority of the population.,https://twitter.com/MagaMan246/status/1277364975338749952,0,4,2,6/28/2020 17:15,TRUE,FALSE,9.24E+17
4804,MAGAValerie,1.28E+18,I don’t get why people want to get  tested  if they have no symptoms and are not sick?  You could test negative today and four days later test  positive  and be sick as a dog.,https://twitter.com/MAGAValerie/status/1276977421196107786,0,5,0,6/27/2020 15:35,TRUE,FALSE,8.23E+17
2227,Maggie19951,1.28E+18,"I know several people who have lost loved ones to the virus, and my niece  tested   positive  for it last week. I’m reasonably sure I had it in late Jan.",https://twitter.com/Maggie19951/status/1277398038793859077,0,0,1,6/28/2020 19:26,TRUE,FALSE,164700892
3208,MagnetBitcoin,1.28E+18,"Madam I personally have recovered from Covid-19, as a matter of fact every one in my compound was quarantined for weeks, almost all of us  tested   positive  but we’re okay now, pls stop spreading false info,.... we’re under reporting and we’re not doing enough tests.",https://twitter.com/MagnetBitcoin/status/1277272112068096000,1,17,7,6/28/2020 11:06,TRUE,FALSE,1.17E+18
1197,Mahesh10816,1.28E+18,"Just received a call from a patient 

two members of a family have been  tested   positive  in Salem, they have Ayushman Bharath Card we had issued few months ago, now they are getting treatment under this scheme, they called and thanked me. I asked them to thank @narendramodi  Ji",https://twitter.com/Mahesh10816/status/1277617565540339712,274,1044,8,6/29/2020 9:58,FALSE,FALSE,140044212
2511,MaintaiN,1.28E+18,"Hi

I just  tested   positive  for Covid-19",https://twitter.com/MaintaiN/status/1277354319222845440,0,10,3,6/28/2020 16:32,FALSE,FALSE,394338282
4683,MajiinVu,1.28E+18,Damn I just  tested   positive  for having unconditional love ,https://twitter.com/MajiinVu/status/1276994076265418752,0,0,0,6/27/2020 16:41,FALSE,FALSE,260598349
317,major_fireball,1.28E+18,"Today is the day the first person I personally know has been  tested   positive  for CoVid. 
Just a marker.",https://twitter.com/major_fireball/status/1277714886576033799,0,0,0,6/29/2020 16:25,FALSE,FALSE,83631309
235,makdawnn,1.28E+18,My table just told me her husband left to go take the coronavirus test because his song called and said he was  positive  .... but she was like “don’t worry he  tested  negative and I haven’t seen him” is it even possible to get results within 5 minutes of leaving/getting  tested ?!!?,https://twitter.com/makdawnn/status/1277723441475575809,0,1,1,6/29/2020 16:59,FALSE,FALSE,4254165192
190,MakeItAMargarit,1.28E+18,"My mom just  tested   positive  for COVID-19 after being exposed to it by her coworker. Please keep her in your prayers. So far she’s asymptomatic, and I hope she stays that way ",https://twitter.com/MakeItAMargarit/status/1277728961858920448,0,6,0,6/29/2020 17:21,FALSE,FALSE,303025386
4529,makeNNgr8again,1.28E+18,"BS, I work across 1/3 of the state seeing regular contacts and a broad spectrum of clients. I’ve only encountered two people who said they knew of someone who  tested   positive .",https://twitter.com/makeNNgr8again/status/1277012306875088902,0,0,1,6/27/2020 17:53,TRUE,FALSE,370651996
142,MakeupByJc,1.28E+18,Most of my family in Florida  just  tested   positive  for COVID-19 . Including my Aunt who is still in Chemo and both of my nephews under 5. I’m so worried for my family. 2020 continues to be the worst,https://twitter.com/MakeupByJc/status/1277734855082565632,0,0,1,6/29/2020 17:45,FALSE,FALSE,25651529
3478,MakhubelaMatimu,1.28E+18,I just got home from burying my friends mom....she (my friend)  and her 2 siblings couldn’t attend because they too have  tested   positive ......it’s taugh,https://twitter.com/MakhubelaMatimu/status/1277233677194473473,3,13,3,6/28/2020 8:33,TRUE,FALSE,4748247537
4357,Malachians,1.28E+18,"I can not believe Big Baby Miller has  tested   positive  AGAIN! The guy is a disgrace to the sport, should be banned for life and illustrates why Boxing needs an over arching governing body.  No commission should ever be able to license him again.",https://twitter.com/Malachians/status/1277036636480536576,1,31,6,6/27/2020 19:30,FALSE,FALSE,110553267
4718,Malamin_Kati,1.28E+18,"In mid May i had severe headaches, malaria, cold flu and dry cough, i could have  tested   positive  if i took a coronavirus test!

",https://twitter.com/Malamin_Kati/status/1276988769078513664,0,0,0,6/27/2020 16:20,FALSE,FALSE,1.18E+18
4380,Mallory08080981,1.28E+18,I live in florida.  I know several people that have  tested   positive  in last week.  Truth   None. I repeat.  None have had a single symptom all  tested  because in contact with@someone   Its all BS,https://twitter.com/Mallory08080981/status/1277032759836528642,0,0,0,6/27/2020 19:15,TRUE,FALSE,7.35E+17
3375,malr1960,1.28E+18,I'm in central Florida and don't know anyone who's even  tested   positive .,https://twitter.com/malr1960/status/1277249808588251143,1,11,2,6/28/2020 9:37,TRUE,FALSE,116332494
3665,mama_reah,1.28E+18,Dear doc  i   tested   positive  yesterday im a nurse. 1 thing that bothers me i have a 3 year old son and im scared for him... I told he's father to come and take him the day i went for swabbing... Must he take the child for testing also?,https://twitter.com/mama_reah/status/1277187753692839937,0,0,1,6/28/2020 5:31,TRUE,FALSE,1.23E+18
4835,mama4justice,1.28E+18,I bet he  tested   positive,https://twitter.com/mama4justice/status/1276974698702802944,0,0,0,6/27/2020 15:24,TRUE,FALSE,1.27E+18
3335,mamaafricanews,1.28E+18,Revealed: My battle with COVID-19 after my family and  I   tested   positive  — Peter Okoye of PSquare fame  https:// mamaafricanews.com/general/reveal ed-my-battle-with-covid-19-after-my-family-and-i-tested-positive-peter-okoye-of-psquare-fame/   …  via @mamaafricanews,https://twitter.com/mamaafricanews/status/1277255462828810242,0,0,0,6/28/2020 10:00,FALSE,FALSE,1.27E+18
553,mamachief57,1.28E+18,I've been working through the pandemic and just  tested   positive  for Covid last week. I'm a healthcare worker and the company I work for DOES NOT HAVE MY BACK. They won't be assisting their employees through the pandemic. I may lose my home....how ridiculous is that?,https://twitter.com/mamachief57/status/1277688124462608389,0,0,0,6/29/2020 14:39,FALSE,FALSE,3607134500
4514,mamachuuya,1.28E+18,Ive had it and  tested  negative for the antibodies but my friend i caught it from  tested   positive  so shes immune now and I'm not,https://twitter.com/mamachuuya/status/1277014983205888000,0,0,1,6/27/2020 18:04,TRUE,FALSE,1.16E+18
1499,MamaDeCheverito,1.28E+18,The US is on track continuously lowering the number of deaths from the virus. But I guess it’s more interesting to point out the number of people who  tested   positive  but aren’t even sick.  pic.twitter.com/NbUuFfLyZv,https://twitter.com/MamaDeCheverito/status/1277547215242788866,1,0,8,6/29/2020 5:19,TRUE,FALSE,2752258428
5081,MamajaneJr,1.28E+18,She was  tested   positive  for cheating then...i decided to isolate my self from her   https:// twitter.com/GubzXKly/statu s/1276945471857217537   …,https://twitter.com/MamajaneJr/status/1276946913988882437,0,0,0,6/27/2020 13:34,FALSE,FALSE,1.00E+18
661,MamaRaps19,1.28E+18,I agree. Just before soccer started in Europe there was several players who  tested   positive  and they began replay with no issues post play so ,https://twitter.com/MamaRaps19/status/1277678395795611651,0,1,1,6/29/2020 14:00,TRUE,FALSE,9.15E+17
1984,mamaseeduh,1.28E+18,I thought I was done getting sick this year. Turns out I just needed to be  tested  so I could be  positive  about it *cue drums for flat punchline*  https:// twitter.com/Itsdjwarzone/s tatus/1277099879706308608   …,https://twitter.com/mamaseeduh/status/1277433418507259908,0,2,0,6/28/2020 21:47,FALSE,FALSE,1.22E+18
3115,MamaTay_Tx,1.28E+18,Friday 6/26: my boss texted that 3 nurses I work closely with had  tested   positive .  I  checked my temp and it was 99.2 and i developed the slightest cough and tickle in my throat. I decided to get  tested  for peace of mind since I have a newborn. It was  positive .,https://twitter.com/MamaTay_Tx/status/1277282105400217603,0,2,1,6/28/2020 11:45,FALSE,FALSE,1.21E+18
4067,mamiimorgz,1.28E+18,"as of today I’m  positive  for covid-19 confirmed I’ve been in quarantine since I’ve had 1 symptom and  tested  that same day. I was so convinced it wasn’t real but it is VERY real I’m the sickest I’ve ever been, depression is setting in unfortunately but please be safe guys. ",https://twitter.com/mamiimorgz/status/1277081234083131394,1,12,3,6/27/2020 22:27,FALSE,FALSE,1.24E+18
4936,Mandakins4,1.28E+18,Wrong on ALL levels. See do not even know what you are talking about.I love how you shift all the blame towards me as to killing everyone  . All of my family have been  tested   positive   I  had no symptoms my sons had flu like symptoms,https://twitter.com/Mandakins4/status/1276963545930960898,0,0,1,6/27/2020 14:40,TRUE,FALSE,2270449260
3430,MandaMillions,1.28E+18,"last wk, my mom called on her way to church & I was telling her there's rona at the church so she shouldn't go she went anyway. yesterday, she found out folks in the choir & church staff have  tested   positive  for rona. the pastor was trying to have service inside the building",https://twitter.com/MandaMillions/status/1277241405069549569,0,1,1,6/28/2020 9:04,FALSE,FALSE,1.15E+18
162,MandyMiracle1,1.28E+18,I heard the blue Jays are coming back and I am afraid that they might change their mind's of coming back they  tested   positive  covid19,https://twitter.com/MandyMiracle1/status/1277732052666908672,0,0,0,6/29/2020 17:33,TRUE,FALSE,2473224948
169,MandyMiracle1,1.28E+18,I heard blue Jays are coming back but what if they are not coming back they  tested   positive  for covid19,https://twitter.com/MandyMiracle1/status/1277731446900363264,0,0,0,6/29/2020 17:31,FALSE,FALSE,2473224948
821,MandyPotts8,1.28E+18,Someone I know recently quizzed her friends online because she didn’t know anyone who had  tested   positive  for Covid and felt like it was all much ado about nothing   I along with others informed her otherwise.,https://twitter.com/MandyPotts8/status/1277660687238643712,0,1,0,6/29/2020 12:50,TRUE,FALSE,8.26E+17
2096,Manisasharma81,1.28E+18,Today I'm having a Corona test since my neighbor is  tested   positive . Whatever the result might be... Thankful to God.. For not having Corona or letting me find out soon n getting treated  without symptoms #MondayMotivation,https://twitter.com/Manisasharma81/status/1277418096941125633,0,1,1,6/28/2020 20:46,FALSE,FALSE,1.21E+18
3856,mannem_aravind,1.28E+18,"@ DrRPNishank  RESPECTED SIR, I am a NEET aspirant..Unfortunately I am  tested  for Corona  positive ... I  am in quarantine now....I wanted to be a doctor and I wanted to add Dr prefix in front of my name....Our situation is worse now...Please sir postpone our NEET exam",https://twitter.com/mannem_aravind/status/1277123483940450304,0,0,0,6/28/2020 1:15,FALSE,FALSE,1.28E+18
3545,ManojKu26727968,1.28E+18,"It's been 48 hours since the person 
Living in my building   tested   positive  for COVID-19
The patient was picked by the authority But no SWAB TEST was done for his family. As per my knowledge one of his kid is not well
I hope this reaches @himantabiswa 
@CMOfficeAssam   @mygovassam pic.twitter.com/arGzKrHPna  – at  Fatasil",https://twitter.com/ManojKu26727968/status/1277220271775080448,0,0,1,6/28/2020 7:40,FALSE,FALSE,1.03E+18
4796,Mar1am33,1.28E+18,"I needed to get a test because one of my colleagues I work closely with  tested   positive . Even before my  positive  status was confirmed, some of my other colleagues called me a health risk. NO matter how true it may be, it's still hurtful to hear. Doesn't inspire sharing anything",https://twitter.com/Mar1am33/status/1276978686118559745,2,8,1,6/27/2020 15:40,TRUE,FALSE,49578604
1228,MarceloUrbano71,1.28E+18,"I know few who  tested   positive , had almost none or very light symptoms and recovered in less than 10 days, but I don’t know anyone who has died from Covid.",https://twitter.com/MarceloUrbano71/status/1277613299144822784,0,0,0,6/29/2020 9:42,TRUE,FALSE,8.69E+17
1933,MarcusALeon,1.28E+18,COVID IS NOT GONE. My roommates thought they could go back to normal and they test  positive . Not only does this effect them and their family BUT MINE too. I have to wait things out suspended from my job or until I get  tested . Worst part of all is the anxiety of not knowing.,https://twitter.com/MarcusALeon/status/1277441251583725569,0,1,0,6/28/2020 22:18,FALSE,FALSE,3079570050
3993,MarcusBeam1,1.28E+18,"It is. Most people don’t get it though. I’m in charge of a busy ortho clinic. We had a guy test negative, have surgery, once he came out he has trouble breathing. People were freaking out. Had him  tested . He was  positive .

Now I have 8 nurses and 2 orthos out for two weeks.",https://twitter.com/MarcusBeam1/status/1277094664496123904,1,2,0,6/27/2020 23:21,TRUE,FALSE,1.24E+18
1851,MarcydeLeon20,1.28E+18,@ ChrisYoungMusic  My dear friend life is really testing me one of the patients in the rehab facility  tested   positive  for the COVID-19 virus so our patients and staff had to get  tested   I  don’t think thing can get any words for me ,https://twitter.com/MarcydeLeon20/status/1277452122305359872,0,0,0,6/28/2020 23:01,FALSE,FALSE,1.19E+18
854,marcyluna14,1.28E+18,Now my husband has  tested   positive  for COVID-19 putting  everyone in my household at risk and anybody else that I have become in contact at risk. There are also people in my household that have co-morbidities such as asthma they could easily catch this and I’m an RN that works at,https://twitter.com/marcyluna14/status/1277656466363609088,0,0,1,6/29/2020 12:33,FALSE,FALSE,1.28E+18
4784,MarebarPatriot,1.28E+18,"I have a sinus infection & dr wanted me  tested  for coved so I agreed. She said the nasal swab was accurate & if you don’t cry it wasn’t done properly.   Painful. The lines are having mouth swabs. Stats say 40 % who  tested  negative w/nasal, then  tested   positive  with mouth",https://twitter.com/MarebarPatriot/status/1276980696540725250,0,0,1,6/27/2020 15:48,TRUE,FALSE,2484982652
4792,MarebarPatriot,1.28E+18,I don’t know 1 person whose had it & im in a southern state that opened early & they say cases spiked. Ppl wait in line for hrs to be  tested  yet have no symptoms. Many who test  positive  r A-symptomatic so how do we know it’s not false positives running the numbers up.,https://twitter.com/MarebarPatriot/status/1276979654679834625,0,0,1,6/27/2020 15:44,TRUE,FALSE,2484982652
3126,MargeThompson2,1.28E+18,"I was just hospitalized with a kidney stone and had to be  tested  for Covid first. I was negative. But I bet you anything that had I been  positive , they would have counted me a COVID hospitalization. Believe it!",https://twitter.com/MargeThompson2/status/1277281172800888833,0,0,0,6/28/2020 11:42,TRUE,FALSE,585694882
3985,Mariah_R,1.28E+18,I have to go get  tested  for Covid   i don’t have any symptoms but this girl i know  tested   positive  and i was with her last Sunday,https://twitter.com/Mariah_R/status/1277095649419227137,0,0,1,6/27/2020 23:25,TRUE,FALSE,15696885
3837,mariahdrozz,1.28E+18,I have SO much respect for the restaurant I work for bc of this. A team member  tested   positive  for COVID-19 & they immediately shut down the restaurant & had med professionals come in to test every single employee the next day. We’re still closed until everyone gets their results  https:// twitter.com/romanmaira__/s tatus/1276635042589048833   …,https://twitter.com/mariahdrozz/status/1277129109844439045,1,4,0,6/28/2020 1:38,FALSE,FALSE,2748709948
1727,mariajosechaj,1.28E+18,I just got the call from Guatemala that my aunt and uncle and her 90 year old mom  tested   positive  for covid and can’t go to a hospital bc the hospitals are over flooded and there’s no beds for any of them .   please help me pray for my family   she’s a nurse that been helping,https://twitter.com/mariajosechaj/status/1277479686981824512,0,18,0,6/29/2020 0:51,FALSE,FALSE,708003846
4125,marianaaaga,1.28E+18,take out might not be any better...but anyways YES company’s DO NOT CARE. That is why I quit my job. I FOUND OUT someone’s daughter  tested   positive  and for asking and talking about it with another coworker they wanted to write me up. LOL BYE w y’all...on to better  https:// twitter.com/romanmaira__/s tatus/1276635042589048833   …,https://twitter.com/marianaaaga/status/1277072206204461056,0,5,0,6/27/2020 21:51,FALSE,FALSE,606902278
2600,MarianneMcFee2,1.28E+18,"Your mad because he stopped travelers too soon.
All flights were  tested  upon arrival. If  positive  quartentee. 
What am I missing?",https://twitter.com/MarianneMcFee2/status/1277344843900030980,0,0,2,6/28/2020 15:55,TRUE,FALSE,1.23E+18
3217,Mariee02L,1.28E+18,"My co worker  tested   positive  for COVID so here I am, waiting to get  tested .... for those that think it isn’t real because it hasn’t happened to you, you’re in for a rude awakening....",https://twitter.com/Mariee02L/status/1277271316823805954,0,0,0,6/28/2020 11:03,FALSE,FALSE,123732284
5080,MarieRock4eva,1.28E+18,I do! 2 personally that died and a lot that  tested   positive  it’s real,https://twitter.com/MarieRock4eva/status/1276946944015896576,0,2,1,6/27/2020 13:34,TRUE,FALSE,539401178
3405,marinabjedov3,1.28E+18,"Tested   positive  na ""alergična na glupače i idiote"". 

#istina  #život  #balkan  #tvit  #mudrolije  #misli  #citati  #hrvatska  #srbija  #bih  #zagreb  #split  #beograd  #novisad  #sarajevo  #makedonija  #skopje  #exyu  #covid  #korona",https://twitter.com/marinabjedov3/status/1277245375498371074,0,1,0,6/28/2020 9:20,FALSE,FALSE,1.26E+18
2658,marino_dean,1.28E+18,"I know of 2 personally and the person works in a hospital  tested   positive  twice never had it was told they were false positives and when he asked if they were taken off the list the response was , they don’t do that !!",https://twitter.com/marino_dean/status/1277337842797219840,0,1,1,6/28/2020 15:27,TRUE,FALSE,2336127489
2867,MariPu1954,1.28E+18,I know three people in Miami who  tested   positive  and are just quarantining and working in their yards. A family of four here in Maryland who felt sick like they had a very bad cold and they’re back to work already. This is serious but cases do not mean deaths,https://twitter.com/MariPu1954/status/1277313808688713744,0,0,0,6/28/2020 13:51,TRUE,FALSE,8.40E+17
1213,marisanicole011,1.28E+18,I’ve been nauseous since Saturday and just feel off. Has anyone that  tested   positive  for Covid only had that symptom?,https://twitter.com/marisanicole011/status/1277615262821474305,0,2,1,6/29/2020 9:49,FALSE,FALSE,866513311
13,marissajb6,1.28E+18,I want to get  tested  for Covid for the hell of it but then again if it comes back  positive   I  will be sooo stressed because of my babygirl.,https://twitter.com/marissajb6/status/1277751468305465345,0,4,2,6/29/2020 18:51,FALSE,FALSE,3839544139
2545,Marissamira_,1.28E+18,"yesterday i got  tested  for Covid-19 — cried right afterwards. my parents most likely will test  positive  as well, already showing symptoms. 

stay home & stay safe.
this virus is no joke. brunch can wait.",https://twitter.com/Marissamira_/status/1277350642151981057,1,3,1,6/28/2020 16:18,FALSE,FALSE,3016116566
4239,mark_buergel,1.28E+18,Who are you to call someone else ignorant. I work in a warehouse that employees over 250 people. Not one person has been sick or  tested   positive  for the virus.,https://twitter.com/mark_buergel/status/1277054446170587137,0,0,1,6/27/2020 20:41,TRUE,FALSE,7.30E+17
651,mark_xd37,1.28E+18,"@ Princess3lmo  Hi Gemma, wanted to let you know that I found out last night that my father in law works with someone who  tested   positive  for COVID-19. My wife and I spent some time with him Saturday prior to him knowing. He’s getting  tested  today supposedly.",https://twitter.com/mark_xd37/status/1277679408132714497,0,0,1,6/29/2020 14:04,FALSE,FALSE,1.26E+18
5069,markbeenyc,1.28E+18,"I dont know anyone who  tested   positive ,  you get the point,  and with a population of 5.4 M and 30k cases not sure many do..",https://twitter.com/markbeenyc/status/1276948053954629633,0,1,2,6/27/2020 13:38,TRUE,FALSE,24970777
1265,MarkBkrOhio,1.28E+18,"Well i finally know someone who  tested   positive  for the china virus, my 24 yr old coworker smh",https://twitter.com/MarkBkrOhio/status/1277607985729155073,0,0,0,6/29/2020 9:20,FALSE,FALSE,162531263
